record_id,source_doi,catalyst_composition,metal_elements,primary_metal,is_noble_metal,is_hybrid,carbon_present,support_substrate,electrolyte_type,electrolyte_composition,pH,temperature_C,ir_compensation,potential_vs_RHE,overpotential_eta10_mV,tafel_slope_mV_dec,stability_value,notes,extraction_source
10.1038/s41597-019-0080-z_Sc6Zn6_1555,10.1038/s41597-019-0080-z,Sc6Zn6,"['Sc', 'Zn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0Nzc3, equation: NO2(g) + 3* -> N* + 2O*",web
10.1038/s41597-019-0080-z_Cu6Ir6_1556,10.1038/s41597-019-0080-z,Cu6Ir6,"['Cu', 'Ir']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MDUz, equation: NO2(g) + 3* -> N* + 2O*",web
10.1038/s41597-019-0080-z_Ag6Nb6_1557,10.1038/s41597-019-0080-z,Ag6Nb6,"['Ag', 'Nb']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MDgy, equation: NO2(g) + 3* -> N* + 2O*",web
10.1038/s41597-019-0080-z_Re6Rh6_1558,10.1038/s41597-019-0080-z,Re6Rh6,"['Re', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MTQw, equation: NO2(g) + 3* -> N* + 2O*",web
10.1038/s41597-019-0080-z_Pd6Tc6_1559,10.1038/s41597-019-0080-z,Pd6Tc6,"['Pd', 'Tc']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MjI3, equation: NO2(g) + 3* -> N* + 2O*",web
10.1038/s41597-019-0080-z_Pd6Y6_1560,10.1038/s41597-019-0080-z,Pd6Y6,"['Pd', 'Y']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MjU2, equation: NO2(g) + 3* -> N* + 2O*",web
10.1038/s41597-019-0080-z_Hg6Y6_1561,10.1038/s41597-019-0080-z,Hg6Y6,"['Hg', 'Y']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYzNzgx, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_La6Nb6_1562,10.1038/s41597-019-0080-z,La6Nb6,"['La', 'Nb']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYzOTg0, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Mn6W6_1563,10.1038/s41597-019-0080-z,Mn6W6,"['Mn', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0MzEy, equation: H2O2(g) + 4* -> 2H* + 2O*",web
10.1038/s41597-019-0080-z_Al6Ga6_1564,10.1038/s41597-019-0080-z,Al6Ga6,"['Al', 'Ga']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NDgy, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Fe6Tc6_1565,10.1038/s41597-019-0080-z,Fe6Tc6,"['Fe', 'Tc']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NTc2, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Ga6Ti6_1566,10.1038/s41597-019-0080-z,Ga6Ti6,"['Ga', 'Ti']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NjA1, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Co6V6_1567,10.1038/s41597-019-0080-z,Co6V6,"['Co', 'V']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0NzIx, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Sc6Zn6_1568,10.1038/s41597-019-0080-z,Sc6Zn6,"['Sc', 'Zn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY0Nzc5, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Cu6Ir6_1569,10.1038/s41597-019-0080-z,Cu6Ir6,"['Cu', 'Ir']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MDU1, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Ag6Nb6_1570,10.1038/s41597-019-0080-z,Ag6Nb6,"['Ag', 'Nb']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MDg0, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Re6Rh6_1571,10.1038/s41597-019-0080-z,Re6Rh6,"['Re', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MTQy, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Pd6Tc6_1572,10.1038/s41597-019-0080-z,Pd6Tc6,"['Pd', 'Tc']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MjI5, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Pd6Y6_1573,10.1038/s41597-019-0080-z,Pd6Y6,"['Pd', 'Y']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY1MjU4, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Pt6Zn6_1574,10.1038/s41597-019-0080-z,Pt6Zn6,"['Pt', 'Zn']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5NDY0, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Cr6Ta6_1575,10.1038/s41597-019-0080-z,Cr6Ta6,"['Cr', 'Ta']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5NjQ3, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Au6Pd6,10.1038/s41597-019-0080-z,Au6Pd6,"['Au', 'Pd']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5Nzky, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Bi6In6,10.1038/s41597-019-0080-z,Bi6In6,"['Bi', 'In']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYxMTgz, equation: NO2(g) + 3* -> N* + 2O*",web
10.1038/s41597-019-0080-z_Au6Ir6_1578,10.1038/s41597-019-0080-z,Au6Ir6,"['Au', 'Ir']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwMTQw, equation: H2O2(g) + 4* -> 2H* + 2O*",web
10.1038/s41597-019-0080-z_Pt6Rh6,10.1038/s41597-019-0080-z,Pt6Rh6,"['Pt', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNDI3, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_La6Pt6,10.1038/s41597-019-0080-z,La6Pt6,"['La', 'Pt']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNDg1, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_In6Ru6,10.1038/s41597-019-0080-z,In6Ru6,"['In', 'Ru']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjAx, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Cu6Tc6,10.1038/s41597-019-0080-z,Cu6Tc6,"['Cu', 'Tc']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjMw, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Sc6Sn6,10.1038/s41597-019-0080-z,Sc6Sn6,"['Sc', 'Sn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjg4, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Os6W6,10.1038/s41597-019-0080-z,Os6W6,"['Os', 'W']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNzQ2, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Nb6W6,10.1038/s41597-019-0080-z,Nb6W6,"['Nb', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwODYy, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Ag6Ga6,10.1038/s41597-019-0080-z,Ag6Ga6,"['Ag', 'Ga']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwOTIw, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Re6W6,10.1038/s41597-019-0080-z,Re6W6,"['Re', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwOTQ5, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Cu6V6,10.1038/s41597-019-0080-z,Cu6V6,"['Cu', 'V']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxMDA3, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_In6Pb6,10.1038/s41597-019-0080-z,In6Pb6,"['In', 'Pb']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxMTY1, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Cd6Ti6,10.1038/s41597-019-0080-z,Cd6Ti6,"['Cd', 'Ti']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxMjUy, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Pd6Sn6,10.1038/s41597-019-0080-z,Pd6Sn6,"['Pd', 'Sn']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxNTg3, equation: NO2(g) + 3* -> N* + 2O*",web
10.1038/s41597-019-0080-z_Bi6In6_1592,10.1038/s41597-019-0080-z,Bi6In6,"['Bi', 'In']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYxMTg1, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Hf6Pt6,10.1038/s41597-019-0080-z,Hf6Pt6,"['Hf', 'Pt']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5MDMw, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Pd6Sn6_1594,10.1038/s41597-019-0080-z,Pd6Sn6,"['Pd', 'Sn']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxNTg5, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Re6Ta6,10.1038/s41597-019-0080-z,Re6Ta6,"['Re', 'Ta']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY3MDc5, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Pt6Zn6_1596,10.1038/s41597-019-0080-z,Pt6Zn6,"['Pt', 'Zn']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5NDY4, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Cr6Ta6_1597,10.1038/s41597-019-0080-z,Cr6Ta6,"['Cr', 'Ta']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5NjUx, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Au6Pd6_1598,10.1038/s41597-019-0080-z,Au6Pd6,"['Au', 'Pd']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5Nzk2, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Pt6Rh6_1599,10.1038/s41597-019-0080-z,Pt6Rh6,"['Pt', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNDMx, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_La6Pt6_1600,10.1038/s41597-019-0080-z,La6Pt6,"['La', 'Pt']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNDg5, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_In6Ru6_1601,10.1038/s41597-019-0080-z,In6Ru6,"['In', 'Ru']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjA1, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Cu6Tc6_1602,10.1038/s41597-019-0080-z,Cu6Tc6,"['Cu', 'Tc']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjM0, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Sc6Sn6_1603,10.1038/s41597-019-0080-z,Sc6Sn6,"['Sc', 'Sn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjky, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Os6W6_1604,10.1038/s41597-019-0080-z,Os6W6,"['Os', 'W']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNzUw, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Nb6W6_1605,10.1038/s41597-019-0080-z,Nb6W6,"['Nb', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwODY2, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Ag6Ga6_1606,10.1038/s41597-019-0080-z,Ag6Ga6,"['Ag', 'Ga']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwOTI0, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Re6W6_1607,10.1038/s41597-019-0080-z,Re6W6,"['Re', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwOTUz, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Cu6V6_1608,10.1038/s41597-019-0080-z,Cu6V6,"['Cu', 'V']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxMDEx, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_In6Pb6_1609,10.1038/s41597-019-0080-z,In6Pb6,"['In', 'Pb']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxMTY5, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Cd6Ti6_1610,10.1038/s41597-019-0080-z,Cd6Ti6,"['Cd', 'Ti']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxMjU2, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Bi6In6_1611,10.1038/s41597-019-0080-z,Bi6In6,"['Bi', 'In']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYxMTg5, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Hf6Pt6_1612,10.1038/s41597-019-0080-z,Hf6Pt6,"['Hf', 'Pt']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5MDM0, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Pd6Sn6_1613,10.1038/s41597-019-0080-z,Pd6Sn6,"['Pd', 'Sn']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxNTkz, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Re6Ta6_1614,10.1038/s41597-019-0080-z,Re6Ta6,"['Re', 'Ta']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY3MDgz, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Pt6Zn6_1615,10.1038/s41597-019-0080-z,Pt6Zn6,"['Pt', 'Zn']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5NDcy, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Cr6Ta6_1616,10.1038/s41597-019-0080-z,Cr6Ta6,"['Cr', 'Ta']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5NjU1, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Au6Pd6_1617,10.1038/s41597-019-0080-z,Au6Pd6,"['Au', 'Pd']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5ODAw, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Pt6Rh6_1618,10.1038/s41597-019-0080-z,Pt6Rh6,"['Pt', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNDM1, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_La6Pt6_1619,10.1038/s41597-019-0080-z,La6Pt6,"['La', 'Pt']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNDkz, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_In6Ru6_1620,10.1038/s41597-019-0080-z,In6Ru6,"['In', 'Ru']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjA5, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Cu6Tc6_1621,10.1038/s41597-019-0080-z,Cu6Tc6,"['Cu', 'Tc']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjM4, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Sc6Sn6_1622,10.1038/s41597-019-0080-z,Sc6Sn6,"['Sc', 'Sn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNjk2, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Os6W6_1623,10.1038/s41597-019-0080-z,Os6W6,"['Os', 'W']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwNzU0, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Nb6W6_1624,10.1038/s41597-019-0080-z,Nb6W6,"['Nb', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwODcw, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Ag6Ga6_1625,10.1038/s41597-019-0080-z,Ag6Ga6,"['Ag', 'Ga']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwOTI4, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Re6W6_1626,10.1038/s41597-019-0080-z,Re6W6,"['Re', 'W']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcwOTU3, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Cu6V6_1627,10.1038/s41597-019-0080-z,Cu6V6,"['Cu', 'V']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxMDE1, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_In6Pb6_1628,10.1038/s41597-019-0080-z,In6Pb6,"['In', 'Pb']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxMTcz, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Cd6Ti6_1629,10.1038/s41597-019-0080-z,Cd6Ti6,"['Cd', 'Ti']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzcxMjYw, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Hf6Pt6_1630,10.1038/s41597-019-0080-z,Hf6Pt6,"['Hf', 'Pt']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzY5MDM3, equation: H2O2(g) + 4* -> 2H* + 2O*",web
10.1038/s41597-019-0080-z_Fe6Pd6,10.1038/s41597-019-0080-z,Fe6Pd6,"['Fe', 'Pd']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4Mzcx, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Tl6Zr6,10.1038/s41597-019-0080-z,Tl6Zr6,"['Tl', 'Zr']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4NDMy, equation: NO2(g) + 3* -> N* + 2O*",web
10.1038/s41597-019-0080-z_Al6Ta6,10.1038/s41597-019-0080-z,Al6Ta6,"['Al', 'Ta']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc0NTQ3, equation: H2O2(g) + 4* -> 2H* + 2O*",web
10.1038/s41597-019-0080-z_Tc6Y6,10.1038/s41597-019-0080-z,Tc6Y6,"['Tc', 'Y']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc3MDU0, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_La6Mo6,10.1038/s41597-019-0080-z,La6Mo6,"['La', 'Mo']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc3OTA5, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Bi9Nb3,10.1038/s41597-019-0080-z,Bi9Nb3,"['Bi', 'Nb']",Bi,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYxNTYw, equation: NO2(g) + 3* -> N* + 2O*",web
10.1038/s41597-019-0080-z_Hf6Rh6_1637,10.1038/s41597-019-0080-z,Hf6Rh6,"['Hf', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzczNTIx, equation: H2O2(g) + 4* -> 2H* + 2O*",web
10.1038/s41597-019-0080-z_Ni6Os6_1638,10.1038/s41597-019-0080-z,Ni6Os6,"['Ni', 'Os']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc0ODUw, equation: H2O2(g) + 4* -> 2H* + 2O*",web
10.1038/s41597-019-0080-z_Tl6Zr6_1639,10.1038/s41597-019-0080-z,Tl6Zr6,"['Tl', 'Zr']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4NDM0, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Pb6Zn6,10.1038/s41597-019-0080-z,Pb6Zn6,"['Pb', 'Zn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4MDAx, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Hg6Pd6,10.1038/s41597-019-0080-z,Hg6Pd6,"['Hg', 'Pd']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4MDY0, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Au6Zr6,10.1038/s41597-019-0080-z,Au6Zr6,"['Au', 'Zr']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4MDkz, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Al6Cu6,10.1038/s41597-019-0080-z,Al6Cu6,"['Al', 'Cu']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4MTIy, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Ir6Ta6,10.1038/s41597-019-0080-z,Ir6Ta6,"['Ir', 'Ta']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4MTUx, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Ag6Ir6,10.1038/s41597-019-0080-z,Ag6Ir6,"['Ag', 'Ir']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4MTg1, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Mn6Y6,10.1038/s41597-019-0080-z,Mn6Y6,"['Mn', 'Y']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4MjE5, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Co6Pt6,10.1038/s41597-019-0080-z,Co6Pt6,"['Co', 'Pt']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4Mjgy, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Pt6V6,10.1038/s41597-019-0080-z,Pt6V6,"['Pt', 'V']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4MzEx, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Al6Cr6,10.1038/s41597-019-0080-z,Al6Cr6,"['Al', 'Cr']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4MzQw, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_In6Rh6,10.1038/s41597-019-0080-z,In6Rh6,"['In', 'Rh']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4NDA4, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Bi9Nb3_1651,10.1038/s41597-019-0080-z,Bi9Nb3,"['Bi', 'Nb']",Bi,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzYxNTYy, equation: H2O(g) + 3* -> 2H* + O*",web
10.1038/s41597-019-0080-z_Ti6Zr6,10.1038/s41597-019-0080-z,Ti6Zr6,"['Ti', 'Zr']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc1NzEy, equation: CO2(g) + 3* -> C* + 2O*",web
10.1038/s41597-019-0080-z_Rh6Y6,10.1038/s41597-019-0080-z,Rh6Y6,"['Rh', 'Y']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc3Mzcx, equation: CO2(g) + 3* -> C* + 2O*",web
10.1038/s41597-019-0080-z_La6Mo6_1654,10.1038/s41597-019-0080-z,La6Mo6,"['La', 'Mo']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc3OTEy, equation: H2O2(g) + 4* -> 2H* + 2O*",web
10.1038/s41597-019-0080-z_Fe6Pd6_1655,10.1038/s41597-019-0080-z,Fe6Pd6,"['Fe', 'Pd']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4Mzc1, equation: O2(g) + 2* -> 2O*",web
10.1038/s41597-019-0080-z_Tc6Y6_1656,10.1038/s41597-019-0080-z,Tc6Y6,"['Tc', 'Y']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc3MDU4, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Tc6Zn6,10.1038/s41597-019-0080-z,Tc6Zn6,"['Tc', 'Zn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4MDMy, equation: SO2(g) + 3* -> 2O* + S*",web
10.1038/s41597-019-0080-z_Pb6Zn6_1658,10.1038/s41597-019-0080-z,Pb6Zn6,"['Pb', 'Zn']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mzc4MDA0, equation: H2O2(g) + 4* -> 2H* + 2O*",web
